episode,nick_name,comments,like,dislike,ripple,date
52,김동규,작가님 현기증나요;; 빨리 가져와,0,0,0,2019-08-14 23:44:06
52,구태희,아휴 영화 보는 기분.. 긴장감 최고..,0,0,0,2019-08-14 23:41:20
52,건욱,다음주..,0,0,0,2019-08-14 23:39:26
52,최효선,결제를안하려고 내가 을매나자제하고ᆢ하고ᆢ 했는데 ㅡㅡ할머니할아버지 돌아가실까봐 ᆢ 아이고 또 1주를 어찌 기다릴꼬,0,0,0,2019-08-14 23:31:06
52,--a,"그리고 그림이 점점 예뻐져서 재밌습니다. 솔직히 스토리 좋아도 그림 안예쁘면 안보는데, 뭔뭔 레인져부터 지금까지, 점점 예뻐서 감사합니다. 좋은 스토리에 좋은 그림까지요. 날 더운데 화이팅ㅎㅎ 와이프분이랑 행복하게 수박드시길",0,0,0,2019-08-14 23:26:36
52,정진성,아 죽을 삘이다.. 죽지마요.. ㅜㅜ,0,0,0,2019-08-14 23:18:02
52,뱅학입니다,이제 숨셔도 됩니까??,0,0,0,2019-08-14 23:07:39
52,안나라수마나라,끄흡 다음편!!!,0,1,0,2019-08-14 22:57:49
52,ImagineDragon,진짜.. 어메이징.. 오마이갓..울면서 봄.. ㅠㅠㅠ,0,0,0,2019-08-14 22:56:56
52,Jimmy Butler,제발 악마새끼 디지지말고 잘 소환되게 해주세요,0,0,0,2019-08-14 22:56:48
52,햇살가득,저 악당들 얼른 처치해버렸음 좋겠어요...또 일주일을 어떻게 기다리나...,0,0,0,2019-08-14 22:52:57
52,wngus,오우오우 너무재밌고,0,0,0,2019-08-14 22:52:00
52,풀피리,내 거친 호흡과 불안한 생각과~ 그걸 지켜보는 너어~~~그건 아마도 결제전쟁~ 근데 다음화 없다,0,0,0,2019-08-14 22:39:33
52,TOP_SKY,이거 사망플래드인데ㅠㅠㅠ 아니겠죠...아닐거야ㅠㅠ,0,0,0,2019-08-14 22:38:43
52,나무잎새,소문아~~아저씨~~  죽음 안돼요ㅠ.ㅠ,0,0,0,2019-08-14 22:24:20
52,김승우,하 욕할뻔했네ㅜㅜㅜㅜㅜㅜㅜ 더보고싶다ㅜㅜㅜ,0,0,0,2019-08-14 22:21:22
52,안타제조기,아~~ 소문이는 또 DL에...ㅠㅠ,0,0,0,2019-08-14 22:17:51
52,바부팅이,이제 8월 21일 밤 10시까지 숨 잘 쉬면서 기다리면... 못 기다리는데 어쩌지ㅠㅠ,0,0,0,2019-08-14 22:14:36
52,김민엽,"빨리, 다음화를...!",0,0,0,2019-08-14 22:14:14
52,교양있게코파기,결재 완료 설거지하고 잼나게 볼게요 장이님,0,0,0,2019-08-14 22:09:33
53,한성훈,"그럴거라 생각했습니다. 소문이가 그 감질맛나는 땅을 이어줄거라고 생각했습니다. 그렇게 몇 주를 보아오며 심장을 움켜쥐어오다가, 드디어 기다렸던 그 장면을 마주하니 너무 기쁩니다. 이제, 탁이 아저씨 살려주시면 됩니다. 우리 귀한 멤버들 모두 몸도 마음도 성하게 해주시면 됩니다. 아니 그러면 감사하겠습니다. 그때까지 심장 계속 움켜쥐고 보겠습니다. 꾸우벅.",1438,59,14,2019-08-21 22:18:38
53,병현,아 싫어요 잘못눌렀어 ㅠㅠㅠㅠㅠ 존나좋아요ㅠㅠㅠ,,,,2019-08-21 23:57:40
53,맹고어뭉,저도요ㅜㅜ 좋아요 겁나좋아요,,,,2019-08-22 01:40:45
53,김정심,소문이가 있으면 땅이 무조건 흐르고소문이랑 우리팀들 모두살려주세요,,,,2019-08-22 10:26:08
53,혼자서도잘해요,아 형 저도 죄송해요 실수로 싫어요 눌렀어요 ㅜㅜ 저도 무릎꿇고 기다리겠습니다,,,,2019-08-22 19:22:26
53,이지원,이거 싫어요 눌른거 취소안되나요?? 자꾸 댓글볼려고 누르면 싫어요눌르네요 ㅠ,,,,2019-08-22 22:53:16
53,-,"자꾸 싫어요 잘못 누르는 분들, 웹툰 볼 땐 왼손 사용을 생활화합시다",,,,2019-08-23 17:07:56
53,Kukukuku,싫어요 취소되게 해주세요ㅜㅜㅜ,,,,2019-08-24 10:25:48
53,-,"..,...,...,.....,ㆍㅇ ㄴ.x..xxx.x.xd.d.x.x.x.x.d.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.mb.b..b.b.bb.b.x.x.b.bb.b.b.b.b.b.bm.bbtx.x..",,,,2019-09-04 08:31:38
53,듀이,심환자분인가,,,,2019-09-05 01:57:42
53,petercat,님 댓글이 너무 절절. 그냥 내 마음,,,,2019-09-05 09:22:48
53,박치준,감질맛나는 ㅋㅋㅋㅋㅋㅋㅋ,,,,2019-09-05 15:31:29
53,yany,왼손사용 생활화 깊이 공감하고 갑니다 ㅋㅋ저도 심장쥐고 봤어요ㅠㅠ,,,,2019-09-06 22:21:32
53,김수연,싫어요 잘못 눌렀어요ㅠㅠㅠㅠㅠㅠㅠ아ㅠㅠ,,,,2019-10-11 23:57:47
53,장혜민,드디어!,,,,2020-12-19 21:13:03
53,때쟁이,2마넌낼게 다음화 줘요,894,53,25,2019-08-21 22:07:16
53,수원이,4만원 낼게 그다음껏도 줘요 제발,,,,2019-08-21 22:25:04
53,김대원,ㅅㅂ 이건 진짜야 진짜가 나타났다!!!!!!!!!!,,,,2019-08-21 22:33:26
53,인생은과연네뜻대로,와 미치겠다 ㅠ 그 담화 주세요..현기증난다,,,,2019-08-21 22:33:28
53,Sydney,나도 콜~~!!,,,,2019-08-21 22:51:11
53,kato,저두여 ㅠㅠㅠㅠㅠ,,,,2019-08-22 00:05:35
53,88045860,묻고 따블로가,,,,2019-08-22 00:28:37
53,룰리,저도요... 진짜 20만원도 낼게요,,,,2019-08-22 00:52:37
53,정우건,저도2만원에삼..,,,,2019-08-22 00:57:42
53,홍리나,자두요 제발요...ㅜㅜㅜ,,,,2019-08-22 01:36:52
53,작은새,받고 따따블 ㅜㅠㅠㅠㅠㅠㅠㅠㅠ,,,,2019-08-22 06:22:51
53,오영택,동감,,,,2019-08-22 06:36:48
53,날개,ㅠㅠㅠㅠㅜ 동감,,,,2019-08-22 07:28:07
53,뚱뚜,나도!!!!,,,,2019-08-22 08:46:01
53,마법사입니다,2만원은 좀 그렇고 현실적이게 2천원 드릴께요 빨리 다음화 주세요   ,,,,2019-08-22 10:28:52
53,AWESOME GIRL,"진심입니다,.",,,,2019-08-22 17:08:25
53,난나야댐비,나도 진짜 ㅠㅠ,,,,2019-08-22 20:10:51
53,go릴라짱,현기증난단 말이에요. 다음화주세요. 꺼이꺼이,,,,2019-08-22 22:59:49
53,작은아이,다음화 결제해서봐도 또 일주일 기다려야해 ㅜㅜ  탁이 아저씨 우째 ㅜㅜ,,,,2019-08-23 00:49:03
53,레토나토나와,나도 낼래...,,,,2019-08-23 02:39:13
53,답답한일상,묻고 더블로가,,,,2019-08-25 13:55:57
53,SEHOON,저도 드릴게요 오늘 월급받았어요 다드립니다..,,,,2019-08-26 23:12:45
53,소망하는자,ㅋㅋ 귀여우셔,,,,2019-09-04 22:59:24
53,miyeong,ㅋㅋㅋㅋㅋ닉내임도 찰떡이네요ㅋㅋㅋ,,,,2019-09-05 10:19:41
53,푸우푸우웅,저도 드릴게요..,,,,2019-09-05 16:09:05
53,yany,닉네임에 걸맞는 글솜씨네요 ㅋㅋ,,,,2019-09-06 22:25:09
53,www,아 경이롭다,776,16,3,2019-08-21 22:20:03
53,김보람,눈물난다,,,,2019-08-23 21:28:09
53,닉네임,소름돋는다,,,,2019-09-04 22:51:33
53,상민소희,와...,,,,2019-09-05 23:15:37
53,촐랭이V,아 이게 뭐라고... 이게 뭐라고마지막 세컷에 나도모르게 소리지르고 눈물났어ㅠㅠㅠㅠㅠ,605,6,10,2019-08-21 22:11:05
53,PaulSmith,"저도 눈물이, 주루룩.. 흐어엉",,,,2019-08-22 10:37:44
53,초밥싱싱,저도 주책맞게시리 울고 있습니다 ㅠ 가슴 울리는 몇안되는 작품 ㅜㅜㅜㅜ,,,,2019-08-22 16:17:35
53,narae,",",,,,2019-08-31 17:15:46
53,쭈oF,저도 눈물이..ㅠ 너무 맘 아프네요. 흐앙~~,,,,2019-09-05 11:37:16
53,달라이 라마,저도 사무실에서 소리없는 아우성을 날렸습니다..,,,,2019-09-05 13:15:30
53,이다빈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네 ㅋㅋㅋㅋㅋ무슨 울기까지함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ신기하네 다른세상사람ㅋㅋㅋㅋ,,,,2019-09-05 18:41:35
53,챠챠빈,지 감성 메마른게 무슨 자랑이라고...,,,,2019-09-08 18:31:12
53,이유진,진짜 눈물나여ㅠㅠㅠㅠㅠ,,,,2020-08-14 02:43:59
53,홍미영,"저두요,저두요...ㅜㅜㅜㅜㄷㆍ",,,,2020-11-19 14:09:25
53,난리굿,레알 눈물났음..ㅡㅜ,,,,2020-12-14 21:31:45
53,하임하윤희원맘혜영,아니 무슨 웹툰이 이리도 사람을 들었다놨다 하냐ㅜ대박ㅜ,485,7,0,2019-08-21 22:13:03
53,재현,"소문이가 저승과 이승을 연결해주는 통로라고 했는데 이젠 그 능력으로 땅까지도 불러올 수 있게 되나보네요., 소문이의 각성은 어디까지인가..",429,20,0,2019-08-21 22:21:27
53,악으로앞으로,나 웃으면서 울어 어떻게 ㅋㅋㅋ 아씨 너무 멋있어 짱나 ㅋㅋㅋ 눈물나 ㅋㅋㅋㅋ,263,3,3,2019-08-21 22:14:55
53,녹차왕,응꼬에 털난다,,,,2019-08-22 00:12:43
53,장진호,어떻게가 아니구 어떡해,,,,2019-08-22 08:12:39
53,악으로앞으로,지적 감사합니다 ㅠㅡㅠ,,,,2019-08-26 15:29:07
53,내살앙상태,와 이번화 소름이 돋았다..소름 와 너무.. 재밌다..,216,73,0,2019-08-21 22:53:26
53,간장맛닭둘기,그림이랑 대사 하나하나로 이렇게 사람 두근거리게 하는 작품이 얼마나 있을까..심지어 땅이 흐를때 저 무지개빛조차도 단순한 색임에도 불구하고 세상 아름답게 느껴진다 진짜 이세상 빛이 아닌거처럼...이게 장이 클라스다!!,171,3,0,2019-08-21 23:32:55
53,붐바스틱,이 만화보다 제목값을 제대로하는 만화는 없었다! 울면서 다하는 소문이 ㅜㅜ 모탁 기절할때 눈물 핑돌앗어요 작가님,120,0,0,2019-08-21 22:36:18
53,카스,소문이 하나처럼 기억 읽는 재능도 개화된 것 같고 지청신한테 꺽인 다리로 걷는거 보니 여사님 능력도 가진 것 같고 땅 소환까지... 완전체네요..,93,2,0,2019-08-22 00:57:28
53,Ji,장이님 정말 퍼백트게임과 견주어도 손색없는 최고의 웹툰입니다.둘 다 장이님 꺼네요  ㅎ ㅎ,72,7,1,2019-08-22 00:44:51
53,종이학,퍼게임도 연장 해죠요,,,,2019-09-06 08:24:00
53,딸기케익,아..입덧 할때 울렁거림이 다시 나오는거 같아요. 세에상에~~~~~~~~~~~~ㅠㅠㅠㅠㅠㅠㅠ 걷는 걸음걸음 내땅이라니!!!!!!!!!!!!!!!!,58,2,2,2019-08-21 22:52:23
53,kato,ㅋㅋㅋㅋㅋ입덧할때 기분. 표현이 정말 와닿네요,,,,2019-08-22 00:08:42
53,채이파파,"ㅣ2뮤,",,,,2020-12-31 17:58:41
53,저나기,미쳤다 진짜 댓글쓰게 만드네 미쳤다 진짜 온몸에 소름이 돋고 눈시울이 붉어진다 미쳤다 진짜,49,0,0,2019-08-21 23:26:04
53,박철민,매트릭스 네오느낌!!!!,47,0,0,2019-08-21 22:48:06
53,공부가세상에서가장싫다,아. 눈물난다. 눈물흘리신 분 계십니까?,36,1,0,2019-08-22 10:43:00
53,새롬,여기서끊는건정말 경우가아니오...,33,0,0,2019-08-21 22:28:23
53,헉,2만원 받고 2만원 더,31,1,0,2019-08-21 22:41:36
53,the J,와 진짜 소름!!! 전율이 느껴지네요 다음화가 시급함!!!,28,0,0,2019-08-21 22:45:12
53,이런이런,영화화 꼭 ....부탁드립니다,25,4,0,2019-08-21 23:29:42
53,이지훈,와 소름돋았다 ~,22,2,0,2019-08-21 22:09:33
53,레드,경이롭다. 퍼펙트게임부터 해서 작품의 내용 자체도 굉장히 퀄리티 높고 그 내용을 웹툰에서 컷과 컷사이를 자연스럽게 이어가며 마치 그림이 살아 움직이는 것과 같은 착각이 들게하는 표현력.작가님들 중에 최고라고 생각합니다.그리고 그림에 채색과 배경을 담당해주신 김응경님과 선인장님의 표현력도 정말 대단하네요. 그림과 내용 색감의 조화 모든게 경이롭습니다.,14,0,0,2019-08-22 14:06:02
53,ll꽃and정ll,네이버 다음 모든 웹툰 통틀어서 미리보기하면서 안티없는 몇안되는 웹툰...,14,0,0,2019-08-22 00:25:26
53,와칸다포에버,땅이 올라오고 동시에 소름 돋았다.,13,0,0,2019-08-21 23:48:08
53,서민트,아니 웹툰보는데 이렇게 소름돋고 눈물날것 같고 이 기분 뭐죠! ㅠㅠㅠㅠㅠ,11,0,0,2019-08-21 23:10:23
53,레드오,오..경이롭다...47인데 눈물 나오네요..,9,1,0,2019-08-22 04:18:32
53,신윤철,공시생입니다.정말 웹툰결제안하는데이건제인생 최고의웹툰이네요목요일만기다리며 하루하루열심히공부한답니다감사합니다너무재밌어요,8,0,0,2019-08-29 00:25:34
53,퍼니영,어뜩해  상상을  뛰어넘네요  구데  이렇게 전개가 빠르면 빨리 끝나는거아닌가요?  오래동안 같이하고 싶네요,8,0,1,2019-08-21 22:59:24
53,이수근,오랫동안,,,,2019-09-05 17:30:56
53,토끼이이이이이,와아 빨리 애꾸눈 죽이고 다음 스토리 가즈아,7,2,0,2019-08-21 22:04:32
53,tmzkt,아.. 소문이 힘으로 땅도 불러올 수 있구나. 울 소문이 이제 각성했네. 스토리 전개상 카운터 한명은 죽음을 맞이 할거 깉은데 작가님 굳이 그러지 않아도 되요..,6,0,1,2019-08-22 01:14:01
53,권경훈,되요가 아니고 돼요..,,,,2019-08-22 13:02:12
53,임영빈,땅 따라올때 나만 소름돋음?,5,0,0,2019-08-22 00:44:54
53,상해,소문이 아니라 소름이다 경이로운 소름,5,0,0,2019-08-22 00:06:46
53,김설화,작가님 천재천재ㅠㅠ남편이 남친일때 웹툰세계로 절 인도했는데 늘 추천만 받다가 제가 남편한테 첫 추천한게 작가님 작품 이었어요ㅜ그때 이렇게 멋쟁이 작가님 되실줄 알았어요 정말 ㅠ 그림도 잘그리셔. 스토리도 좋아ㅠㅠ 천재천재ㅠㅠ 울애기 옆에서 자는데 애미맘으로 너무 슬퍼요ㅠㅠ 건강 지키시고 열심히 그리세요~사…사…시는동안 많이 버세요오,4,0,0,2019-09-04 23:23:47
53,바부팅이,1주일 기다린 보람이 있는 웹툰,4,0,0,2019-08-21 23:25:07
53,wngus,웹툰이 이렇게 재미있어도되나?.....,4,0,0,2019-08-21 22:52:09
53,홍보계,작가님 연출 최고! 두근두근 하면서 봤어요!,4,1,0,2019-08-21 22:42:34
53,정윤정,아 무지개여......,4,0,0,2019-08-21 22:30:15
53,김한울,소문이 아니라 소름,3,0,0,2019-09-08 13:49:20
53,petercat,진짜 어디에도 없는 소재로 어디에도 없는 스토리. 진짜 장이작가 장인이심,3,0,0,2019-09-05 09:23:22
53,박규남,눈물과 소름,3,0,0,2019-09-05 09:19:56
53,대전피싱지기,아~~너무 감동적이다 ,3,0,0,2019-09-05 09:09:30
53,트로트,아..ㅅㅂ 소름.. 머리털이 찌릿거리네,3,0,0,2019-09-05 09:05:09
53,이화일,와씨 마지막 소름,3,0,0,2019-09-05 08:51:46
53,김예지,와 진짜 레알 마지막에 소름 쫙 돋았다,3,0,0,2019-09-05 08:51:31
53,디오니,ㅠㅠ 진짜우리 소문이 ㅠㅠ,3,0,0,2019-08-21 23:32:35
53,메이메니,저 지청신 총은 베레타 m92 15연발이고 장물 영감한테 뺏은 총은 한국 경찰 스미스 38구경은 5연발입니다아랫분은 어디서 개연성을 운운하시지? 바보가 누구를 바보라고 하는지 참나결국 본인 수준 인증하는구만~,2,0,0,2020-06-03 02:39:47
53,꽃사슴이,나 왜 울어 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,2,0,0,2019-09-05 09:04:57
53,김득진,아 오줌나올뻔했네요...,2,0,0,2019-09-05 08:54:13
53,하이,와~ 웹툰 보면서 눈물 났던것도 처음이고 댓글 남기는것도 처음입니다~👍,2,0,0,2019-09-05 08:51:03
53,willwell,아~아~~소문이가 원하는대로...부디,2,0,0,2019-09-05 08:49:18
53,김아름,그냥 명작 대작 이네요,2,0,0,2019-09-05 08:45:46
53,주엽키달,다음주까지 어떻게 기다리냐!지른다 내가~,2,0,0,2019-09-05 08:40:41
53,조연우,제가 태어나서 처음으로 미리보기 결제한 만화가 이 만화입니다. 여러분... 이제 완결까지 멈출수가 없게 됐습니다... 영화로 나오면 정말 좋겠어요. 해외판권도 팔릴 수 있는 소재라고 봅니다!!,2,0,0,2019-08-29 11:33:18
53,지치지않는심장,내일꺼 나오기전에 한번 더 봐야지 ㅋㅋ,2,0,0,2019-08-28 16:27:33
53,김민주,발목부터 소름 쫙 끼치면서 눈물 맺혔어 어떡해ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ마지막화인줄아랐자나요ㅜㅜ,2,0,0,2019-08-27 00:33:46
53,오름,왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까 왜미리봤을까,2,0,0,2019-08-24 10:42:02
53,루이 30세,흐르는땅에서 파워업해서 다음화도 그려주세요^^,2,0,0,2019-08-23 23:52:19
53,바다처럼~★,경이로운 한편!!!,2,0,0,2019-08-23 16:11:23
53,St_LyN,진짜 소름 쫙돋네요.... 경이롭습니다,2,0,0,2019-08-23 15:23:12
53,나아아,와...진짜 대박이다웹툰보다가 울컥하고 소름돋는거 처음이예요,2,0,0,2019-08-23 14:36:31
53,저녁의나라,저도 이만원,2,1,0,2019-08-23 14:20:18
53,안혜경,"작가님,, 살려주싱거죠,,? 제발려,,, 저 숨못쉬어여,,,",2,3,0,2019-08-23 02:09:55
53,nankam,정말 너무 재미지다 다음화가 아니라 완결후에 볼걸이라는 후회가 밀려온다 ㅜㅜ,2,0,0,2019-08-22 17:40:57
53,엉클홍,오늘거만 5번째 보는데 볼때마다 소름돋네요 ㅠㅠ,2,0,0,2019-08-22 14:03:30
53,민이,이런건 유료결제가 안 아깝다,2,0,0,2019-08-22 10:09:11
53,사진속에담긴세상,강력크한 땅이 흐르네!이제 다 죽었어!,2,0,0,2019-08-22 08:33:56
53,제로니모,저는 3마넌.. 다음 화 주세요,2,0,0,2019-08-22 08:21:27
53,김도훈,드래곤볼 초사이어인 첫등장신 만큼...,2,0,0,2019-08-22 04:36:24
53,쥬리,왜인지 모르겠는데 울었어요. 울고있어요ㅠㅠ 진짜 소름돋고 너무재밌어요 재밌다는 말로도 부족해요 작가님 대단해요 진짜... 마지막 부분 몇번을 돌려봤는지 모르겠어요...,2,0,0,2019-08-22 02:02:37
53,blackcat,작가님. 이번만큼은 정말 1편만 더주시면 안되나요?? 아.ㅡ땅이 흐르고 있어요..제발요..아아아아아아악,2,0,0,2019-08-22 01:12:13
53,룰리,이번화 몇번이나 본지모르겠어요,2,0,0,2019-08-22 00:53:31
53,민,매번 재미있는 웹툰 보기 위해 결재중입니다!! ㅠㅠ 넘나 작가님 재미있어요!!,2,0,0,2019-08-22 00:49:19
53,황윤성,웹툰 보면서 소름이 이렇게 돋는건 처음입니다... 작가님.. 1주일이 너무 길어요ㅜㅜㅜㅜ,2,0,0,2019-08-22 00:38:36
53,초코송이,와진짜 너무소름돋아서 욕이다나와요...소문아ㅠㅠㅠㅠ,2,0,0,2019-08-22 00:29:46
53,해시,아아아아 일본 만화 꺼져라!!!!한국엔 장이님이 계시다!!!!,2,0,0,2019-08-22 00:23:17
53,전민기,진짜 댓글 안쓰는데 개명작이다... ,2,0,1,2019-08-21 23:52:45
53,애미,동의!!,,,,2019-08-22 00:00:33
53,obportu,어쩜 눈물없이는 볼수없는 감동드라마,2,0,0,2019-08-21 23:42:52
53,강황용,말이 필요없다 ,2,0,0,2019-08-21 23:30:04
53,초심,아~~~~~ 소문아 ,2,0,0,2019-08-21 23:25:21
53,다찌마와김,땅을 이어주는 문,2,0,0,2019-08-21 23:13:01
53,냐오미,육성으로 소리질렀다...,2,0,0,2019-08-21 23:10:05
53,엉클홍,땅을 흐르게 하는게 소문이 능력인가요?! 아니면 땅이 소문이 인건가요? 으아 궁금해!!!!모탁이 죽이지 마요 작가님!!ㅠㅠㅠ,2,0,0,2019-08-21 23:09:14
53,김영윤,제발 다음화!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1,2,0,0,2019-08-21 23:04:57
53,유한결,아....... 아..... 다음화ㅠㅠ,2,0,0,2019-08-21 23:04:27
53,교양있게코파기,아 오늘도 200원으로 버팁니다 장이님 건강 조심하시고 재미난 작품 만들어주셔서 감사합니다,2,0,0,2019-08-21 22:57:27
